Solver	Executable.team	Problem	Instance	Exit-code	Exec-Status	Checker-out	Time(user+sys)	Memory-Usage	Time-Limit	Memory-Limit	Real	TrackFormula	Track	RESULT	SCORE	RESULT_IN_MARATHON	SCORE-MARATHON
me-asp	me-asp.competition.1.aspcomp	SteinerTree	fixed-instance11-0-0-1175-0.asp	30	complete	OK 212@0	16.72	42.8	1200	12288	17.302	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.1.aspcomp	SteinerTree	fixed-instance40-0-0-1549-0.asp	143	out of time	OK 200@0	10800.51	148.8	10800	12288	10808.195	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.2.aspcomp	SteinerTree	fixed-instance13-0-0-1362-0.asp	30	complete	OK 150@0	4268.1	63.9	10800	12288	4272.277	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.2.aspcomp	SteinerTree	fixed-instance44-0-0-2628-0.asp	143	out of time	OK 433@0	10800.75	82.7	10800	12288	10808.522	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.3.aspcomp	SteinerTree	fixed-instance14-0-0-1363-0.asp	30	complete	OK 240@0	136.36	40.9	1200	12288	137.53	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.3.aspcomp	SteinerTree	fixed-instance45-0-0-3144-0.asp	143	out of time	OK 723@0	10800.94	73.2	10800	12288	10808.893	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.4.aspcomp	SteinerTree	fixed-instance17-0-0-1456-0.asp	30	complete	OK 252@0	83.03	41.5	1200	12288	84.2	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	SteinerTree	fixed-instance26-0-0-399-0.asp	30	complete	OK 5@0	0	0	1200	12288	0.104	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	SteinerTree	fixed-instance46-0-0-976-0.asp	30	complete	OK 190@0	5918.37	54.6	10800	12288	5923.845	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.5.aspcomp	SteinerTree	fixed-instance01-0-0-984-0.asp	30	complete	OK 224@0	2.51	40.7	1200	12288	2.813	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.5.aspcomp	SteinerTree	fixed-instance13-0-0-100-0.asp	30	complete	OK 150@0	4798.01	63.9	10800	12288	4802.505	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.5.aspcomp	SteinerTree	fixed-instance18-0-0-2495-0.asp	143	out of time	OK 3287@0	10800.16	113.3	10800	12288	10808.142	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.6.aspcomp	SteinerTree	fixed-instance02-0-0-692-0.asp	143	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	10800.54	19	10800	12288	10808.044	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.6.aspcomp	SteinerTree	fixed-instance21-0-0-888-0.asp	30	complete	OK 150@0	2.43	36.5	1200	12288	2.734	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.6.aspcomp	SteinerTree	fixed-instance41-0-0-100-0.asp	143	out of time	OK 763@0	10800.45	94.3	10800	12288	10808.173	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.7.aspcomp	SteinerTree	fixed-instance09-0-0-692-0.asp	143	out of time	OUTPUT_DOES_NOT_MATCH_ECODE_10	10800.02	19	10800	12288	10807.541	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.7.aspcomp	SteinerTree	fixed-instance23-0-0-888-0.asp	30	complete	OK 65@0	0	0	1200	12288	0.155	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.7.aspcomp	SteinerTree	fixed-instance43-0-0-100-0.asp	143	out of time	OK 845@0	10800.23	79.9	10800	12288	10808.144	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.0.aspcomp	Supertree	022-supertree-0-0.asp	30	complete	OK 50@0	124.08	34.8	1200	12288	125.461	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.0.aspcomp	Supertree	053-supertree-0-0.asp	143	out of time	OK 81@0	10800.95	179	10800	12288	10808.861	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.1.aspcomp	Supertree	007-supertree-0-0.asp	30	complete	OK 37@0	4.72	22.7	1200	12288	5.339	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.1.aspcomp	Supertree	038-supertree-0-0.asp	30	complete	OK 49@0	3654.95	70.3	10800	12288	3658.93	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.2.aspcomp	Supertree	046-supertree-0-0.asp	30	complete	OK 68@0	8119.32	133.2	10800	12288	8126.423	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.2.aspcomp	Supertree	049-supertree-0-0.asp	143	out of time	OK 55@0	10800.43	177.9	10800	12288	10808.831	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.3.aspcomp	Supertree	054-supertree-0-0.asp	143	out of time	OK 65@0	10800.1	222.1	10800	12288	10807.782	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.3.aspcomp	Supertree	057-supertree-0-0.asp	143	out of time	OK 63@0	10800.74	179	10800	12288	10808.615	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.4.aspcomp	Supertree	004-supertree-0-0.asp	30	complete	OK 32@0	2.91	22.5	1200	12288	3.266	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	Supertree	031-supertree-0-0.asp	30	complete	OK 44@0	897.8	58.5	1200	12288	899.885	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	Supertree	042-supertree-0-0.asp	30	complete	OK 69@0	2317.98	62.4	10800	12288	2320.992	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.5.aspcomp	Supertree	005-supertree-0-0.asp	30	complete	OK 28@0	2.57	24.1	1200	12288	2.962	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.5.aspcomp	Supertree	039-supertree-0-0.asp	30	complete	OK 36@0	1684.27	77.3	10800	12288	1686.725	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.5.aspcomp	Supertree	050-supertree-0-0.asp	30	complete	OK 50@0	6438.15	197	10800	12288	6443.973	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.6.aspcomp	Supertree	013-supertree-0-0.asp	30	complete	OK 45@0	7.69	26	1200	12288	8.417	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.6.aspcomp	Supertree	047-supertree-0-0.asp	143	out of time	OK 76@0	10800.16	120.2	10800	12288	10808.136	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.6.aspcomp	Supertree	058-supertree-0-0.asp	30	complete	OK 68@0	8398.61	122.4	10800	12288	8405.684	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.7.aspcomp	Supertree	006-supertree-0-0.asp	30	complete	OK 28@0	3.16	22.3	1200	12288	3.516	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.7.aspcomp	Supertree	037-supertree-0-0.asp	30	complete	OK 60@0	2714.18	60.7	10800	12288	2717.286	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.7.aspcomp	Supertree	055-supertree-0-0.asp	143	out of time	OK 91@0	10800.51	182.6	10800	12288	10808.392	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.0.aspcomp	TravelingSalesman	014-tsp-0-0.asp	143	out of time	OK 162524@0	10800.94	191.8	10800	12288	10808.822	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.0.aspcomp	TravelingSalesman	039-tsp-0-0.asp	143	out of time	OK 662@0	10800.92	75.7	10800	12288	10808.587	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.1.aspcomp	TravelingSalesman	009-tsp-0-0.asp	143	out of time	OK 2704@0	10800.16	120.2	10800	12288	10807.723	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.1.aspcomp	TravelingSalesman	062-tsp-0-0.asp	143	out of time	OK 5822@0	10801.06	108	10800	12288	10808.812	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.2.aspcomp	TravelingSalesman	007-tsp-0-0.asp	143	out of time	OK 63592@0	10800.98	144.5	10800	12288	10808.742	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.2.aspcomp	TravelingSalesman	017-tsp-0-0.asp	143	out of time	OK 109323@0	10800.07	185.5	10800	12288	10807.881	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.3.aspcomp	TravelingSalesman	015-tsp-0-0.asp	143	out of time	OK 81170@0	10800.98	281.4	10800	12288	10809.212	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.3.aspcomp	TravelingSalesman	028-tsp-0-0.asp	143	out of time (real)	ECODE_INVALID_143	5600.24	94.7	10800	12288	10812.226	T3	T3	out of time (real)	0	out of time (real)	0
me-asp	me-asp.competition.4.aspcomp	TravelingSalesman	034-tsp-0-0.asp	30	complete	OK 302@0	11.83	23.5	1200	12288	12.39	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	TravelingSalesman	055-tsp-0-0.asp	143	out of time (real)	ECODE_INVALID_143	5600.88	73.4	10800	12288	10812.824	T3	T3	out of time (real)	0	out of time (real)	0
me-asp	me-asp.competition.4.aspcomp	TravelingSalesman	068-tsp-0-0.asp	143	out of time	OK 7669@0	10800.99	143.3	10800	12288	10808.778	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.5.aspcomp	TravelingSalesman	025-tsp-0-0.asp	143	out of time	OK 6463@0	10800.87	493.6	10800	12288	10809.15	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.5.aspcomp	TravelingSalesman	035-tsp-0-0.asp	30	complete	OK 390@0	36.22	25.4	1200	12288	37.308	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.5.aspcomp	TravelingSalesman	053-tsp-0-0.asp	143	out of time	OK 2822@0	10800.01	97.6	10800	12288	10807.786	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.6.aspcomp	TravelingSalesman	003-tsp-0-0.asp	30	complete	OK 39@0	0.43	19.5	1200	12288	0.582	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.6.aspcomp	TravelingSalesman	004-tsp-0-0.asp	143	out of time	OK 31212@0	10800.34	238	10800	12288	10808.311	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.6.aspcomp	TravelingSalesman	069-tsp-0-0.asp	143	out of time	OK 7721@0	10800.35	146.9	10800	12288	10808.03	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.7.aspcomp	TravelingSalesman	006-tsp-0-0.asp	143	out of time	OK 16295@0	10800.61	137.3	10800	12288	10808.333	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.7.aspcomp	TravelingSalesman	022-tsp-0-0.asp	143	out of time (real)	ECODE_INVALID_143	9552.89	199.9	10800	12288	10812.061	T3	T3	out of time (real)	0	out of time (real)	0
me-asp	me-asp.competition.7.aspcomp	TravelingSalesman	037-tsp-0-0.asp	30	complete	OK 473@0	1647.2	40.5	10800	12288	2901.636	T3	T3	out of time	0	solved	5
me-asp	me-asp.competition.0.aspcomp	VideoStreaming	11-multimedia-0-0.asp	143	out of time	OK 214965463@0	10800.17	266.3	10800	12288	10807.696	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.0.aspcomp	VideoStreaming	28-multimedia-0-0.asp	30	complete	OK 0@0	39.39	35.1	1200	12288	40.578	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.1.aspcomp	VideoStreaming	12-multimedia-0-0.asp	143	out of time	OK 165028572@0	10800.92	262.4	10800	12288	10808.813	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.1.aspcomp	VideoStreaming	29-multimedia-0-0.asp	30	complete	OK 0@0	16.45	33.6	1200	12288	17.299	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.2.aspcomp	VideoStreaming	14-multimedia-0-0.asp	143	out of time	OK 81141783@0	10800.94	243.3	10800	12288	10808.629	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.2.aspcomp	VideoStreaming	30-multimedia-0-0.asp	30	complete	OK 0@0	9.8	29.3	1200	12288	10.606	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.3.aspcomp	VideoStreaming	21-multimedia-0-0.asp	143	out of time	OK 2879413@0	10800.87	72.3	10800	12288	10808.525	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.3.aspcomp	VideoStreaming	31-multimedia-0-0.asp	30	complete	OK 0@0	3.55	23.6	1200	12288	4.11	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	VideoStreaming	22-multimedia-0-0.asp	30	complete	OK 1351476@0	89.13	24.8	1200	12288	90.341	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	VideoStreaming	24-multimedia-0-0.asp	30	complete	OK 0@0	12.11	28.8	1200	12288	12.769	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.4.aspcomp	VideoStreaming	33-multimedia-0-0.asp	30	complete	OK 0@0	10.98	27.7	1200	12288	11.639	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.5.aspcomp	VideoStreaming	25-multimedia-0-0.asp	30	complete	OK 0@0	4.95	22.3	1200	12288	5.376	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.5.aspcomp	VideoStreaming	36-multimedia-0-0.asp	30	complete	OK 0@0	8.3	22.9	1200	12288	8.976	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.5.aspcomp	VideoStreaming	6-multimedia-0-0.asp	30	complete	OK 432022531@0	946.87	49.2	1200	12288	948.685	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.6.aspcomp	VideoStreaming	26-multimedia-0-0.asp	30	complete	OK 0@0	12.88	30.1	1200	12288	13.588	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.6.aspcomp	VideoStreaming	37-multimedia-0-0.asp	30	complete	OK 0@0	2.54	23.1	1200	12288	2.906	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.6.aspcomp	VideoStreaming	9-multimedia-0-0.asp	143	out of time	OK 408035202@0	10800.51	269.5	10800	12288	10808.246	T3	T3	out of time	0	out of time	0
me-asp	me-asp.competition.7.aspcomp	VideoStreaming	0-multimedia-0-0.asp	30	complete	OK 2946012977@0	1.68	27.8	1200	12288	2.196	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.7.aspcomp	VideoStreaming	27-multimedia-0-0.asp	30	complete	OK 0@0	9.69	30	1200	12288	10.492	T3	T3	solved	5	solved	5
me-asp	me-asp.competition.7.aspcomp	VideoStreaming	8-multimedia-0-0.asp	143	out of time	OK 455043462@0	10800.2	282.6	10800	12288	10807.856	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	Bayes	012-bayes-0-0.asp	30	complete	OK 1898@0	10.53	13	1200	12288	11.158	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	Bayes	021-bayes-0-0.asp	30	complete	OK 67674@0	43.3	21.4	1200	12288	44.454	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	Bayes	048-bayes-0-0.asp	11	out of time	OK 456793@0	1200.71	82.7	1200	12288	1201.68	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	Bayes	016-bayes-0-0.asp	30	complete	OK 2015@0	15	27.3	1200	12288	15.665	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	Bayes	020-bayes-0-0.asp	30	complete	OK 1671@0	26.53	15.2	1200	12288	27.637	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	Bayes	042-bayes-0-0.asp	11	out of time	OK 168844@0	1200.69	141.2	1200	12288	1201.747	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	Bayes	005-bayes-0-0.asp	30	complete	OK 3183@0	1.14	12.5	1200	12288	1.384	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	Bayes	032-bayes-0-0.asp	30	complete	OK 926@0	130.21	19	1200	12288	131.403	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	Bayes	050-bayes-0-0.asp	11	out of time	OK 129117@0	1200.27	102.8	1200	12288	1201.358	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	Bayes	023-bayes-0-0.asp	30	complete	OK 13275@0	20.4	14.1	1200	12288	21.027	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	Bayes	028-bayes-0-0.asp	30	complete	OK 8113@0	28.41	15.4	1200	12288	29.555	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	Bayes	058-bayes-0-0.asp	11	out of time	OK 3759@0	1200.38	43.6	1200	12288	1201.406	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	Bayes	002-bayes-0-0.asp	30	complete	OK 12475@0	3.86	15	1200	12288	4.201	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	Bayes	014-bayes-0-0.asp	30	complete	OK 1623@0	12.58	13.1	1200	12288	13.209	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	Bayes	010-bayes-0-0.asp	30	complete	OK 51919@0	9.81	15.8	1200	12288	10.443	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	Bayes	022-bayes-0-0.asp	30	complete	OK 4514@0	22.18	16.4	1200	12288	22.805	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	Bayes	001-bayes-0-0.asp	30	complete	OK 1637@0	3.18	11.9	1200	12288	3.455	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	Bayes	038-bayes-0-0.asp	30	complete	OK 1970@0	95.3	18.1	1200	12288	96.471	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	Bayes	031-bayes-0-0.asp	30	complete	OK 1573@0	44.33	14.4	1200	12288	45.472	T3	T3	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	Bayes	047-bayes-0-0.asp	11	out of time	OK 19478@0	1200.2	92.7	1200	12288	1201.243	T3	T3	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	ComplexOptimizationOfAnswerSets	0010-ComplexOPTjnh15cnf0246-0-0.asp	10	complete	OK	75.2	68	1200	12288	76.433	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	ComplexOptimizationOfAnswerSets	0019-ComplexOPTjnh214cnf0246-0-0.asp	10	complete	OK	9.15	39.8	1200	12288	9.924	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	ComplexOptimizationOfAnswerSets	0027-ComplexOPTjnh305cnf0246-0-0.asp	1	out of time	ECODE_INVALID_1	1200.32	124.4	1200	12288	1201.415	T4	T4	out of time	0	out of time	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	ComplexOptimizationOfAnswerSets	0011-ComplexOPTjnh16cnf0246-0-0.asp	10	complete	OK	114.94	88.6	1200	12288	116.343	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	ComplexOptimizationOfAnswerSets	0020-ComplexOPTjnh215cnf0246-0-0.asp	10	complete	OK	49.75	63	1200	12288	51.046	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	ComplexOptimizationOfAnswerSets	0028-ComplexOPTjnh306cnf0246-0-0.asp	10	complete	OK	4.55	49.5	1200	12288	5.002	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	ComplexOptimizationOfAnswerSets	0013-ComplexOPTjnh19cnf0246-0-0.asp	10	complete	OK	72.63	69.9	1200	12288	73.976	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	ComplexOptimizationOfAnswerSets	0021-ComplexOPTjnh216cnf0246-0-0.asp	10	complete	OK	7.47	36	1200	12288	8.292	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	ComplexOptimizationOfAnswerSets	0029-ComplexOPTjnh307cnf0246-0-0.asp	10	complete	OK	193.25	81.6	1200	12288	194.605	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	ComplexOptimizationOfAnswerSets	0014-ComplexOPTjnh202cnf0246-0-0.asp	10	complete	OK	54.01	55.9	1200	12288	55.313	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	ComplexOptimizationOfAnswerSets	0022-ComplexOPTjnh219cnf0246-0-0.asp	10	complete	OK	176.23	75.8	1200	12288	177.671	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	ComplexOptimizationOfAnswerSets	0030-ComplexOPTjnh308cnf0246-0-0.asp	10	complete	OK	53.79	48.8	1200	12288	55.137	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	ComplexOptimizationOfAnswerSets	0015-ComplexOPTjnh206cnf0246-0-0.asp	10	complete	OK	50.55	61.6	1200	12288	51.814	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	ComplexOptimizationOfAnswerSets	0023-ComplexOPTjnh2cnf0246-0-0.asp	10	complete	OK	0.86	41.3	1200	12288	1.226	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	ComplexOptimizationOfAnswerSets	0016-ComplexOPTjnh208cnf0246-0-0.asp	10	complete	OK	201.64	82.2	1200	12288	203.025	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	ComplexOptimizationOfAnswerSets	0024-ComplexOPTjnh302cnf0246-0-0.asp	10	complete	OK	966.33	137.7	1200	12288	968.275	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	ComplexOptimizationOfAnswerSets	0017-ComplexOPTjnh20cnf0246-0-0.asp	10	complete	OK	11.2	41.2	1200	12288	11.946	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	ComplexOptimizationOfAnswerSets	0025-ComplexOPTjnh303cnf0246-0-0.asp	10	complete	OK	258.21	87.1	1200	12288	259.667	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	ComplexOptimizationOfAnswerSets	0018-ComplexOPTjnh211cnf0246-0-0.asp	10	complete	OK	113.96	72.2	1200	12288	115.255	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	ComplexOptimizationOfAnswerSets	0026-ComplexOPTjnh304cnf0246-0-0.asp	10	complete	OK	339.26	111.7	1200	12288	340.789	T4	T4	solved	5	solved	5
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	CQA-Q6	db25-0-0.asp	128	complete	ECODE_INVALID_128	16.11	205.2	1200	12288	16.697	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	CQA-Q6	db38-0-0.asp	128	complete	ECODE_INVALID_128	12.52	130.3	1200	12288	13.113	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	CQA-Q6	db9-0-0.asp	128	complete	ECODE_INVALID_128	8.34	98.9	1200	12288	8.923	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	CQA-Q6	db30-0-0.asp	128	complete	ECODE_INVALID_128	16.7	205.2	1200	12288	17.232	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	CQA-Q6	db39-0-0.asp	128	complete	ECODE_INVALID_128	14.95	159.5	1200	12288	15.488	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	CQA-Q6	db31-0-0.asp	128	complete	ECODE_INVALID_128	22.03	228.9	1200	12288	22.581	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	CQA-Q6	db40-0-0.asp	128	complete	ECODE_INVALID_128	17.42	209.8	1200	12288	17.96	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	CQA-Q6	db32-0-0.asp	128	complete	ECODE_INVALID_128	18.36	215.5	1200	12288	18.906	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.3.aspcomp	CQA-Q6	db4-0-0.asp	128	complete	ECODE_INVALID_128	8.22	99.3	1200	12288	8.754	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	CQA-Q6	db33-0-0.asp	128	complete	ECODE_INVALID_128	12.36	131.5	1200	12288	12.896	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.4.aspcomp	CQA-Q6	db5-0-0.asp	128	complete	ECODE_INVALID_128	10.68	111.6	1200	12288	11.21	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	CQA-Q6	db35-0-0.asp	128	complete	ECODE_INVALID_128	18.54	210.4	1200	12288	19.099	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.5.aspcomp	CQA-Q6	db6-0-0.asp	128	complete	ECODE_INVALID_128	1.96	30.5	1200	12288	2.187	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	CQA-Q6	db36-0-0.asp	128	complete	ECODE_INVALID_128	19.04	219.7	1200	12288	19.578	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.6.aspcomp	CQA-Q6	db7-0-0.asp	128	complete	ECODE_INVALID_128	4.02	53.2	1200	12288	4.307	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	CQA-Q6	db37-0-0.asp	128	complete	ECODE_INVALID_128	21.9	229.1	1200	12288	22.454	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.7.aspcomp	CQA-Q6	db8-0-0.asp	128	complete	ECODE_INVALID_128	6.3	69.7	1200	12288	6.586	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	CQA-Q7	db16-0-0.asp	128	complete	ECODE_INVALID_128	1.83	29.6	1200	12288	2.15	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.1.aspcomp	CQA-Q7	db17-0-0.asp	128	complete	ECODE_INVALID_128	4.04	53.2	1200	12288	4.274	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.2.aspcomp	CQA-Q7	db20-0-0.asp	128	complete	ECODE_INVALID_128	10.68	107.9	1200	12288	11.269	T2	T2	give up ec 1	0	give up ec 1	0
lp2normal+clasp	lp2normal+clasp.competition.0.aspcomp	CrossingMinimization	0002-crossing_minimization-9-0.asp	30	complete	OK 15@0	1.34	12.6	1200	12288	1.64	T3	T3	solved	5	solved	5
